id,title,genres,imdb_id,year
597,Pretty Woman,Comedy|Romance,100405,1990
599,"Wild Bunch, The",Adventure|Western,65214,1969
600,Love and a .45,Action|Comedy|Crime,110395,1994
602,"Great Day in Harlem, A",Documentary,109934,1994
605,One Fine Day,Drama|Romance,117247,1996
606,Candyman: Farewell to the Flesh,Fantasy|Horror,112625,1995
608,Fargo,Comedy|Crime|Drama|Thriller,116282,1996
609,Homeward Bound II: Lost in San Francisco,Adventure|Children,116552,1996
610,Heavy Metal,Action|Adventure|Animation|Horror|Sci-Fi,82509,1981
611,Hellraiser: Bloodline,Action|Horror|Sci-Fi,116514,1996
612,"Pallbearer, The",Comedy,117283,1996
613,Jane Eyre,Drama|Romance,116684,1996
615,Bread and Chocolate (Pane e cioccolata),Comedy|Drama,70506,1973
616,"Aristocats, The",Animation|Children,65421,1970
617,"Flower of My Secret, The (La flor de mi secreto)",Comedy|Drama,113083,1995
618,Two Much,Comedy|Romance,118001,1995
619,Ed,Comedy,116165,1996
626,"Thin Line Between Love and Hate, A",Comedy,117891,1996
627,"Last Supper, The",Drama|Thriller,113613,1995
628,Primal Fear,Crime|Drama|Mystery|Thriller,117381,1996
631,All Dogs Go to Heaven 2,Adventure|Animation|Children|Fantasy|Musical|Romance,115509,1996
632,Land and Freedom (Tierra y libertad),Drama|War,114671,1995
633,Denise Calls Up,Comedy,112844,1995
634,Theodore Rex,Comedy,114658,1995
635,"Family Thing, A",Comedy|Drama,116275,1996
636,Frisk,Drama,113122,1995
637,Sgt. Bilko,Comedy,117608,1996
638,Jack and Sarah,Romance,113448,1995
639,Girl 6,Comedy|Drama,116414,1996
640,Diabolique,Drama|Thriller,116095,1996
645,Nelly & Monsieur Arnaud,Drama,113947,1995
647,Courage Under Fire,Action|Crime|Drama|War,115956,1996
648,Mission: Impossible,Action|Adventure|Mystery|Thriller,117060,1996
649,Cold Fever (Á köldum klaka),Comedy|Drama,109028,1995
650,Moll Flanders,Drama,117071,1996
653,Dragonheart,Action|Adventure|Fantasy,116136,1996
656,Eddie,Comedy,116168,1996
661,James and the Giant Peach,Adventure|Animation|Children|Fantasy|Musical,116683,1996
662,Fear,Thriller,116287,1996
663,Kids in the Hall: Brain Candy,Comedy,116768,1996
665,Underground,Comedy|Drama|War,114787,1995
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),Action,112536,1996
668,Song of the Little Road (Pather Panchali),Drama,48473,1955
670,"World of Apu, The (Apur Sansar)",Drama,52572,1959
671,Mystery Science Theater 3000: The Movie,Comedy|Sci-Fi,117128,1996
673,Space Jam,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,117705,1996
674,Barbarella,Adventure|Comedy|Sci-Fi,62711,1968
678,Some Folks Call It a Sling Blade,Drama|Thriller,108181,1993
679,"Run of the Country, The",Drama,114307,1995
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution)",Drama|Mystery|Romance|Sci-Fi|Thriller,58898,1965
685,It's My Party,Drama,113443,1996
688,Operation Dumbo Drop,Action|Adventure|Comedy|War,114048,1995
691,Mrs. Winterbourne,Comedy|Romance,117104,1996
692,Solo,Action|Sci-Fi|Thriller,117688,1996
694,"Substitute, The",Action|Crime|Drama,117774,1996
695,True Crime,Mystery|Thriller,114736,1996
697,Feeling Minnesota,Drama|Romance,116289,1996
698,Delta of Venus,Drama,109593,1995
700,Angus,Comedy,112368,1995
703,Boys,Drama,115742,1996
704,"Quest, The",Action|Adventure,117420,1996
706,Sunset Park,Drama,117784,1996
707,Mulholland Falls,Crime|Drama|Thriller,117107,1996
708,"Truth About Cats & Dogs, The",Comedy|Romance,117979,1996
709,Oliver & Company,Adventure|Animation|Children|Comedy|Musical,95776,1988
710,Celtic Pride,Comedy,115851,1996
711,Flipper,Adventure|Children,116322,1996
714,Dead Man,Drama|Mystery|Western,112817,1995
715,"Horseman on the Roof, The (Hussard sur le toit, Le)",Drama|Romance,113362,1995
718,"Visitors, The (Visiteurs, Les)",Comedy|Fantasy|Sci-Fi,108500,1993
719,Multiplicity,Comedy,117108,1996
720,Wallace & Gromit: The Best of Aardman Animation,Adventure|Animation|Comedy,118114,1996
722,"Haunted World of Edward D. Wood Jr., The",Documentary,113270,1996
724,"Craft, The",Drama|Fantasy|Horror|Thriller,115963,1996
725,"Great White Hype, The",Comedy,116448,1996
726,Last Dance,Drama,116827,1996
728,Cold Comfort Farm,Comedy,112701,1995
731,Heaven's Prisoners,Crime|Thriller,116508,1996
733,"Rock, The",Action|Adventure|Thriller,117500,1996
735,Cemetery Man (Dellamorte Dellamore),Horror,109592,1994
736,Twister,Action|Adventure|Romance|Thriller,117998,1996
737,Barb Wire,Action|Sci-Fi,115624,1996
741,Ghost in the Shell (Kôkaku kidôtai),Animation|Sci-Fi,113568,1995
742,Thinner,Horror|Thriller,117894,1996
743,Spy Hard,Comedy,117723,1996
745,Wallace & Gromit: A Close Shave,Animation|Children|Comedy,112691,1995
747,"Stupids, The",Comedy,117768,1996
748,"Arrival, The",Action|Sci-Fi|Thriller,115571,1996
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Comedy|War,57012,1964
757,Ashes of Time (Dung che sai duk),Drama,109688,1994
759,Maya Lin: A Strong Clear Vision,Documentary,110480,1994
760,Stalingrad,Drama|War,108211,1993
761,"Phantom, The",Action|Adventure,117331,1996
762,Striptease,Comedy|Crime,117765,1996
764,Heavy,Drama|Romance,113280,1995
765,Jack,Comedy|Drama,116669,1996
766,I Shot Andy Warhol,Drama,116594,1996
773,Touki Bouki,Drama,70820,1973
775,Spirits of the Dead,Horror|Mystery,63715,1968
778,Trainspotting,Comedy|Crime|Drama,117951,1996
779,'Til There Was You,Drama|Romance,118523,1997
780,Independence Day (a.k.a. ID4),Action|Adventure|Sci-Fi|Thriller,116629,1996
781,Stealing Beauty,Drama,117737,1996
782,"Fan, The",Drama|Thriller,116277,1996
783,"Hunchback of Notre Dame, The",Animation|Children|Drama|Musical|Romance,116583,1996
784,"Cable Guy, The",Comedy|Thriller,115798,1996
785,Kingpin,Comedy,116778,1996
786,Eraser,Action|Drama|Thriller,116213,1996
788,"Nutty Professor, The",Comedy|Fantasy|Romance|Sci-Fi,117218,1996
790,"Unforgettable Summer, An (Un été inoubliable)",Drama,111546,1994
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The",Documentary,113610,1994
795,Somebody to Love,Drama,111237,1994
798,Daylight,Action|Adventure|Drama|Thriller,116040,1996
799,"Frighteners, The",Comedy|Horror|Thriller,116365,1996
800,Lone Star,Drama|Mystery|Western,116905,1996
801,Harriet the Spy,Children|Comedy,116493,1996
802,Phenomenon,Drama|Romance,117333,1996
803,Walking and Talking,Comedy|Drama|Romance,118113,1996
804,She's the One,Comedy|Romance,117628,1996
805,"Time to Kill, A",Drama|Thriller,117913,1996
806,American Buffalo,Crime|Drama,115530,1996
808,Alaska,Adventure|Children,115493,1996
809,Fled,Action|Adventure,116320,1996
810,Kazaam,Children|Comedy|Fantasy,116756,1996
813,Larger Than Life,Comedy,116823,1996
818,"Very Brady Sequel, A",Comedy,118073,1996
823,"Collector, The (La collectionneuse)",Drama,61495,1967
824,Kaspar Hauser,Drama|Mystery,110246,1993
828,"Adventures of Pinocchio, The",Adventure|Children,115472,1996
829,Joe's Apartment,Comedy|Fantasy|Musical,116707,1996
830,"First Wives Club, The",Comedy,116313,1996
832,Ransom,Crime|Thriller,117438,1996
833,High School High,Comedy,116531,1996
835,Foxfire,Drama,116353,1996
836,Chain Reaction,Action|Adventure|Thriller,115857,1996
837,Matilda,Children|Comedy|Fantasy,117008,1996
838,Emma,Comedy|Drama|Romance,116191,1996
839,"Crow: City of Angels, The",Action|Thriller,115986,1996
840,House Arrest,Children|Comedy,116571,1996
841,"Eyes Without a Face (Yeux sans visage, Les)",Horror,53459,1959
842,Tales from the Crypt Presents: Bordello of Blood,Comedy|Horror,117826,1996
848,"Spitfire Grill, The",Drama,117718,1996
849,Escape from L.A.,Action|Adventure|Sci-Fi|Thriller,116225,1996
851,Basquiat,Drama,115632,1996
852,Tin Cup,Comedy|Drama|Romance,117918,1996
858,"Godfather, The",Crime|Drama,68646,1972
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha),Action|Comedy|Crime|Thriller,104558,1992
866,Bound,Crime|Drama|Romance|Thriller,115736,1996
867,Carpool,Comedy|Crime,115836,1996
869,Kansas City,Crime|Drama|Musical|Thriller,116745,1996
870,Gone Fishin',Comedy,119214,1997
875,Nothing to Lose,Action|Crime|Drama,110693,1994
876,Supercop 2 (Project S) (Chao ji ji hua),Action|Comedy|Crime|Thriller,106544,1993
879,"Relic, The",Horror|Thriller,120004,1997
880,"Island of Dr. Moreau, The",Sci-Fi|Thriller,116654,1996
881,First Kid,Children|Comedy,116311,1996
882,"Trigger Effect, The",Drama|Thriller,117965,1996
885,Bogus,Children|Drama|Fantasy,115725,1996
886,Bulletproof,Action|Comedy|Crime,115783,1996
888,Land Before Time III: The Time of the Great Giving,Adventure|Animation|Children|Musical,113596,1995
889,1-900 (06),Drama|Romance,109001,1994
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers),Horror|Thriller,113253,1995
892,Twelfth Night,Comedy|Drama|Romance,117991,1996
893,Mother Night,Drama,117093,1996
896,Wild Reeds (Les roseaux sauvages),Drama,111019,1994
897,For Whom the Bell Tolls,Adventure|Drama|Romance|War,35896,1943
898,"Philadelphia Story, The",Comedy|Drama|Romance,32904,1940
899,Singin' in the Rain,Comedy|Musical|Romance,45152,1952
900,"American in Paris, An",Musical|Romance,43278,1951
901,Funny Face,Comedy|Musical,50419,1957
902,Breakfast at Tiffany's,Drama|Romance,54698,1961
903,Vertigo,Drama|Mystery|Romance|Thriller,52357,1958
904,Rear Window,Mystery|Thriller,47396,1954
905,It Happened One Night,Comedy|Romance,25316,1934
906,Gaslight,Drama|Thriller,36855,1944
907,"Gay Divorcee, The",Comedy|Musical|Romance,25164,1934
908,North by Northwest,Action|Adventure|Mystery|Romance|Thriller,53125,1959
909,"Apartment, The",Comedy|Drama|Romance,53604,1960
910,Some Like It Hot,Comedy|Crime,53291,1959
911,Charade,Comedy|Crime|Mystery|Romance|Thriller,56923,1963
912,Casablanca,Drama|Romance,34583,1942
913,"Maltese Falcon, The",Film-Noir|Mystery,33870,1941
914,My Fair Lady,Comedy|Drama|Musical|Romance,58385,1964
915,Sabrina,Comedy|Romance,47437,1954
916,Roman Holiday,Comedy|Drama|Romance,46250,1953
917,"Little Princess, The",Children|Drama,31580,1939
918,Meet Me in St. Louis,Musical,37059,1944
919,"Wizard of Oz, The",Adventure|Children|Fantasy|Musical,32138,1939
920,Gone with the Wind,Drama|Romance|War,31381,1939
921,My Favorite Year,Comedy,84370,1982
922,Sunset Blvd. (a.k.a. Sunset Boulevard),Drama|Film-Noir|Romance,43014,1950
923,Citizen Kane,Drama|Mystery,33467,1941
924,2001: A Space Odyssey,Adventure|Drama|Sci-Fi,62622,1968
926,All About Eve,Drama,42192,1950
927,"Women, The",Comedy,32143,1939
928,Rebecca,Drama|Mystery|Romance|Thriller,32976,1940
929,Foreign Correspondent,Drama|Film-Noir|Mystery|Thriller,32484,1940
930,Notorious,Film-Noir|Romance|Thriller,38787,1946
931,Spellbound,Mystery|Romance|Thriller,38109,1945
932,"Affair to Remember, An",Drama|Romance,50105,1957
933,To Catch a Thief,Crime|Mystery|Romance|Thriller,48728,1955
934,Father of the Bride,Comedy,42451,1950
935,"Band Wagon, The",Comedy|Musical,45537,1953
936,Ninotchka,Comedy|Romance,31725,1939
937,Love in the Afternoon,Comedy|Romance,50658,1957
938,Gigi,Musical,51658,1958
940,"Adventures of Robin Hood, The",Action|Adventure|Romance,29843,1938
941,"Mark of Zorro, The",Adventure,32762,1940
942,Laura,Crime|Film-Noir|Mystery,37008,1944
943,"Ghost and Mrs. Muir, The",Drama|Fantasy|Romance,39420,1947
944,Lost Horizon,Drama,29162,1937
945,Top Hat,Comedy|Musical|Romance,27125,1935
946,To Be or Not to Be,Comedy|Drama|War,35446,1942
947,My Man Godfrey,Comedy|Romance,28010,1936
948,Giant,Drama|Romance|Western,49261,1956
949,East of Eden,Drama,48028,1955
950,"Thin Man, The",Comedy|Crime,25878,1934
951,His Girl Friday,Comedy|Romance,32599,1940
952,Around the World in 80 Days,Adventure|Comedy,48960,1956
953,It's a Wonderful Life,Children|Drama|Fantasy|Romance,38650,1946
954,Mr. Smith Goes to Washington,Drama,31679,1939
955,Bringing Up Baby,Comedy|Romance,29947,1938
956,Penny Serenade,Drama|Romance,34012,1941
959,Of Human Bondage,Drama,25586,1934
961,Little Lord Fauntleroy,Drama,27893,1936
963,"Inspector General, The",Musical,41509,1949
965,"39 Steps, The",Drama|Mystery|Thriller,26029,1935
968,Night of the Living Dead,Horror|Sci-Fi|Thriller,63350,1968
969,"African Queen, The",Adventure|Comedy|Romance|War,43265,1951
970,Beat the Devil,Adventure|Comedy|Crime|Drama|Romance,46414,1953
971,Cat on a Hot Tin Roof,Drama,51459,1958
973,Meet John Doe,Comedy|Drama,33891,1941
976,"Farewell to Arms, A",Romance|War,22879,1932
979,Nothing Personal,Drama|War,114007,1995
981,Dangerous Ground,Drama,118927,1997
982,Picnic,Drama,48491,1955
984,"Pompatus of Love, The",Comedy|Drama,117357,1996
986,Fly Away Home,Adventure|Children,116329,1996
987,Bliss,Drama|Romance,118742,1997
988,Grace of My Heart,Comedy|Drama,116442,1996
990,Maximum Risk,Action|Adventure|Thriller,117011,1996
991,Michael Collins,Drama,117039,1996
993,Infinity,Drama,116635,1996
994,Big Night,Comedy|Drama,115678,1996
996,Last Man Standing,Action|Crime|Drama|Thriller,116830,1996
998,Set It Off,Action|Crime,117603,1996
999,2 Days in the Valley,Crime|Film-Noir,115438,1996
1003,Extreme Measures,Drama|Thriller,116259,1996
1004,"Glimmer Man, The",Action|Thriller,116421,1996
1005,D3: The Mighty Ducks,Children|Comedy,116000,1996
1006,"Chamber, The",Drama,115862,1996
1007,"Apple Dumpling Gang, The",Children|Comedy|Western,72653,1975
1008,"Davy Crockett, King of the Wild Frontier",Adventure|Western,47977,1955
1009,Escape to Witch Mountain,Adventure|Children|Fantasy,72951,1975
1010,"Love Bug, The",Children|Comedy,64603,1969
1011,Herbie Rides Again,Children|Comedy|Fantasy|Romance,71607,1974
1012,Old Yeller,Children|Drama,50798,1957
1013,"Parent Trap, The",Children|Comedy|Romance,55277,1961
1014,Pollyanna,Children|Comedy|Drama,54195,1960
1015,Homeward Bound: The Incredible Journey,Adventure|Children|Drama,107131,1993
1016,"Shaggy Dog, The",Children|Comedy,53271,1959
1017,Swiss Family Robinson,Adventure|Children,54357,1960
1018,That Darn Cat!,Children|Comedy|Mystery,59793,1965
1019,"20,000 Leagues Under the Sea",Adventure|Drama|Sci-Fi,46672,1954
1020,Cool Runnings,Comedy,106611,1993
1021,Angels in the Outfield,Children|Comedy,109127,1994
1022,Cinderella,Animation|Children|Fantasy|Musical|Romance,42332,1950
1023,Winnie the Pooh and the Blustery Day,Animation|Children|Musical,63819,1968
1024,"Three Caballeros, The",Animation|Children|Musical,38166,1945
1025,"Sword in the Stone, The",Animation|Children|Fantasy|Musical,57546,1963
1027,Robin Hood: Prince of Thieves,Adventure|Drama,102798,1991
1028,Mary Poppins,Children|Comedy|Fantasy|Musical,58331,1964
1029,Dumbo,Animation|Children|Drama|Musical,33563,1941
1030,Pete's Dragon,Adventure|Animation|Children|Musical,76538,1977
1031,Bedknobs and Broomsticks,Adventure|Children|Musical,66817,1971
1032,Alice in Wonderland,Adventure|Animation|Children|Fantasy|Musical,43274,1951
1033,"Fox and the Hound, The",Animation|Children|Drama,82406,1981
1034,Freeway,Comedy|Crime|Drama|Thriller,116361,1996
1035,"Sound of Music, The",Musical|Romance,59742,1965
1036,Die Hard,Action|Crime|Thriller,95016,1988
1037,"Lawnmower Man, The",Action|Horror|Sci-Fi|Thriller,104692,1992
1040,"Secret Agent, The",Drama,117582,1996
1041,Secrets & Lies,Drama,117589,1996
1042,That Thing You Do!,Comedy|Drama,117887,1996
1043,To Gillian on Her 37th Birthday,Drama|Romance,117924,1996
1046,Beautiful Thing,Drama|Romance,115640,1996
1047,"Long Kiss Goodnight, The",Action|Drama|Thriller,116908,1996
1049,"Ghost and the Darkness, The",Action|Adventure,116409,1996
1050,Looking for Richard,Documentary|Drama,116913,1996
1051,Trees Lounge,Drama,117958,1996
1053,Normal Life,Crime|Drama|Romance,117202,1996
1054,Get on the Bus,Drama,116404,1996
1055,Shadow Conspiracy,Thriller,120107,1997
1056,Jude,Drama,116722,1996
1057,Everyone Says I Love You,Comedy|Musical|Romance,116242,1996
1059,William Shakespeare's Romeo + Juliet,Drama|Romance,117509,1996
1060,Swingers,Comedy|Drama,117802,1996
1061,Sleepers,Thriller,117665,1996
1064,Aladdin and the King of Thieves,Animation|Children|Comedy|Fantasy|Musical|Romance,115491,1996
1066,Shall We Dance,Comedy|Musical|Romance,29546,1937
1068,Crossfire,Crime|Film-Noir,39286,1947
1073,Willy Wonka & the Chocolate Factory,Children|Comedy|Fantasy|Musical,67992,1971
1076,"Innocents, The",Drama|Horror|Thriller,55018,1961
1077,Sleeper,Comedy|Sci-Fi,70707,1973
1078,Bananas,Comedy|War,66808,1971
1079,"Fish Called Wanda, A",Comedy|Crime,95159,1988
1080,Monty Python's Life of Brian,Comedy,79470,1979
1081,Victor/Victoria,Comedy|Musical|Romance,84865,1982
1082,"Candidate, The",Drama,68334,1972
1083,"Great Race, The",Comedy|Musical,59243,1965
1084,Bonnie and Clyde,Crime|Drama,61418,1967
1085,"Old Man and the Sea, The",Adventure|Drama,52027,1958
1086,Dial M for Murder,Crime|Mystery|Thriller,46912,1954
1088,Dirty Dancing,Drama|Musical|Romance,92890,1987
1089,Reservoir Dogs,Crime|Mystery|Thriller,105236,1992
1090,Platoon,Drama|War,91763,1986
1091,Weekend at Bernie's,Comedy,98627,1989
1092,Basic Instinct,Crime|Mystery|Thriller,103772,1992
1093,"Doors, The",Drama,101761,1991
1094,"Crying Game, The",Drama|Romance|Thriller,104036,1992
1095,Glengarry Glen Ross,Drama,104348,1992
1096,Sophie's Choice,Drama,84707,1982
1097,E.T. the Extra-Terrestrial,Children|Drama|Sci-Fi,83866,1982
1099,"Christmas Carol, A",Children|Drama|Fantasy,29992,1938
1100,Days of Thunder,Action|Drama|Romance,99371,1990
1101,Top Gun,Action|Romance,92099,1986
1103,Rebel Without a Cause,Drama,48545,1955
1104,"Streetcar Named Desire, A",Drama,44081,1951
1105,Children of the Corn IV: The Gathering,Horror,115885,1996
1107,Loser,Comedy,102336,1991
1111,Microcosmos (Microcosmos: Le peuple de l'herbe),Documentary,117040,1996
1112,Palookaville,Action|Comedy|Drama,117284,1996
1114,"Funeral, The",Crime|Drama,116378,1996
1116,"Single Girl, A (Fille seule, La)",Drama,113057,1995
1117,"Eighth Day, The (Huitième jour, Le)",Drama,116581,1996
1119,Drunks,Drama,112907,1995
1120,"People vs. Larry Flynt, The",Comedy|Drama,117318,1996
1121,Glory Daze,Drama,116422,1995
1123,"Perfect Candidate, A",Documentary,117320,1996
1124,On Golden Pond,Drama,82846,1981
1125,"Return of the Pink Panther, The",Comedy|Crime,72081,1975
1126,Drop Dead Fred,Comedy|Fantasy,101775,1991
1127,"Abyss, The",Action|Adventure|Sci-Fi|Thriller,96754,1989
1128,"Fog, The",Horror,80749,1980
1129,Escape from New York,Action|Adventure|Sci-Fi|Thriller,82340,1981
1130,"Howling, The",Horror|Mystery,82533,1980
1131,Jean de Florette,Drama|Mystery,91288,1986
1132,Manon of the Spring (Manon des sources),Drama,91480,1986
1135,Private Benjamin,Comedy,81375,1980
1136,Monty Python and the Holy Grail,Adventure|Comedy|Fantasy,71853,1975
1137,Hustler White,Romance,116587,1996
1140,Entertaining Angels: The Dorothy Day Story,Drama,116212,1996
1144,"Line King: The Al Hirschfeld Story, The",Documentary,116886,1996
1147,When We Were Kings,Documentary,118147,1996
1148,Wallace & Gromit: The Wrong Trousers,Animation|Children|Comedy|Crime,108598,1993
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",Drama,84589,1982
1151,Lesson Faust,Animation|Comedy|Drama|Fantasy,109781,1994
1156,"Children Are Watching Us, The (Bambini ci guardano, I)",Drama,34493,1944
1161,"Tin Drum, The (Blechtrommel, Die)",Drama|War,78875,1979
1162,"Ruling Class, The",Comedy|Drama,69198,1972
1163,Mina Tannenbaum,Drama,110521,1994
1167,Dear God,Comedy,116059,1996
1170,Best of the Best 3: No Turning Back,Action,112483,1995
1171,Bob Roberts,Comedy,103850,1992
